,author,published_at,updated_at,like_count,text
427,Rio777,2023-08-02T18:56:33Z,2023-08-02T18:56:33Z,0,@0.24 did you say washing machines 🤔
428,Neel Rove,2023-08-02T18:18:29Z,2023-08-02T18:18:29Z,1,Click baity title &quot;Humiliate&quot;. Whats there to humiliate
429,Ironspider,2023-08-02T06:32:57Z,2023-08-02T06:32:57Z,0,only taking about failures
430,Kazi  Hifajat,2023-08-02T05:06:51Z,2023-08-02T05:06:51Z,0,"99% of remote sensing scientists uses Nasa and Esa data for their research bcz its opensource, isro does not have any data open source policy, thats why if you see research papers most of them uses nasa or esa or asf data."
431,WaitedLongEnough,2023-08-02T04:56:21Z,2023-08-02T04:56:21Z,0,"NASA also has a higher employment budget because they get the best minds in the world and for that, they need to pay better."
432,Tim (Dipayan) Mazumdar,2023-08-02T03:36:14Z,2023-08-02T03:36:14Z,0,This is an excellent Video with very good look at the history before ISRO.
433,Srivathsan Nadathur,2023-08-02T01:21:03Z,2023-08-02T01:21:56Z,1,Really the Indian rover will work for 15 days.  NASAs rover in mars is going for years. <br>And there is a cost of being first.  <br>All kudos to India but don’t belittle trailblazers
434,Madhukiran Jack,2023-08-02T01:20:27Z,2023-08-02T01:20:27Z,0,It&#39;s all your dilution bro. Come out of it. <br>How India respect their employees with wage should consider first. How India treat their labour also aajor factor differs US and India.
435,Nithya,2023-08-01T19:34:47Z,2023-08-01T19:35:43Z,1,"It is not just india&#39;s achievement but the world&#39;s achievement. In fact usa, Australia and India together worked on base of chandrayaan. In case you dont know!"
436,Jaison Thomas,2023-08-01T18:28:51Z,2023-08-01T18:28:51Z,0,Are u gobar sang???
437,Jaison Thomas,2023-08-01T18:26:50Z,2023-08-01T18:26:50Z,1,Hey Dick .....Indias program doesn&#39;t humiliate NASA...we don&#39;t have the money power and technology...
438,ajaydeep singh rajpoot,2023-08-01T15:43:26Z,2023-08-01T15:43:26Z,0,"It&#39;s stupid to compare NASA and ISRO. Science should not be made a competition,  everyone should be collaborating and thinking about growth of humanity."
439,Arun Dayal Udai,2023-08-01T15:42:45Z,2023-08-01T15:42:45Z,0,ISRO always have appreciated NASA&#39;s work. No humiliation as such.
440,Jatin Sachdev,2023-08-01T11:24:47Z,2023-08-01T11:24:47Z,1,India would have been years ahead from NASA but due to politics and corrupt  congress India is years behind.
441,Kaaka 🐦,2023-08-01T10:11:44Z,2023-08-01T10:11:44Z,0,Please make video on Pakistan space agency it is in par with ISRO 🔥
442,jab we go ( shorts days long journey),2023-08-01T07:43:22Z,2023-08-01T07:43:22Z,1,Our jugad is copied by world by name haked
443,Shakeel Mohideen,2023-08-01T05:21:54Z,2023-08-01T05:21:54Z,0,That&#39;s how the USA and Allies keep the superior by showing inflated sums of money for other projects as well.. like ordinary business tactics..😅
444,Adithya,2023-08-01T03:11:26Z,2023-08-01T03:11:26Z,0,"My fellow Indians and fellow humans, now would be the time to work hard rather than feeling pride. If we have to achieve interstellar space travel we need global collaboration and not just NASA or ISRO alone can do that. We are trying to reinvent the wheel due to government’s selfish and money making policies."
445,Raxmovies vm,2023-07-31T20:22:55Z,2023-07-31T20:22:55Z,0,ISRO dont do things to humiliate other space agencies. They try to get best possible result as per their budjet. Respect for NASA.
446,jwarior,2023-07-31T19:10:08Z,2023-07-31T19:10:08Z,0,BecUae you have cheeeeeeap Labours.
447,rohitsinh vaghela,2023-07-31T17:44:31Z,2023-07-31T17:44:31Z,0,"USA not given Cryogenic engine To india , USA always against india, USA never support india, <br>India make own Cryogenic engine and produce Cryogenic engine in india, <br>Yes its a true fact about USA <br>Its a Hardwork of india, <br>We have very long Run, <br>India is Going slowly but very strongly, love and Respect ❤peace 🕊️✌️"
448,stibium king,2023-07-31T17:14:32Z,2023-07-31T17:14:32Z,0,India is the largest market
449,Gamer Kot,2023-07-31T13:34:45Z,2023-07-31T13:34:56Z,1,We don&#39;t call it I S R O<br>We say it Isro without any gaps<br><br>Like Esro
450,Please Get Real,2023-07-31T11:22:57Z,2023-07-31T11:22:57Z,0,Bullshit !<br>The first Indian astronaut  send by India  into space will be shtting in his pants.
451,Tech Cosmos,2023-07-31T04:42:51Z,2023-07-31T04:42:51Z,1,"Everyone talks about best brains of ISRO, no one talks about the motivation that NASA gives everyday to humanity by reaching new horizons. As an Indian I admire NASA for motivating India to aspire for big achievements in Space Race."
452,Ishan,2023-07-30T18:03:45Z,2023-07-30T18:03:45Z,0,"Commendable job .. but Indians just try to repeat what other countries like USA, Russia (or China) have already done. <br>Nothing innovative of their own."
453,Sca,2023-07-30T16:45:18Z,2023-07-30T16:45:18Z,0,We battled with immense poverty while birthing a space program. Our engineers literally wheeled the rocket parts on bicycles to construct the first rocket.<br><br><br>We&#39;ve come a long way.
454,Ajay,2023-07-30T14:14:38Z,2023-07-30T14:14:38Z,0,Cheapest ❌<br>Cost Efficient ✅
455,Ajay,2023-07-30T14:13:31Z,2023-07-30T14:13:31Z,0,It&#39;s not cheapest... it&#39;s most cost efficient.
456,Ajay,2023-07-30T14:12:46Z,2023-07-30T14:12:46Z,0,Don&#39;t use hard words lile &quot; &quot;humiliation&quot;. They have already achieved so many huge successful feets in space. Respect for ISRO and NASA people.
457,Er.M.S,2023-07-30T14:00:23Z,2023-07-30T14:00:23Z,1,Stop wasting time is detailed history<br>Come right to the point. It gets lengthy and boring
458,HARIOM SEN,2023-07-30T10:10:48Z,2023-07-30T10:10:48Z,0,proud to be indian ❤😊<br>Jai Hind Jai shree Ram ❤
459,Telugu mlbb Gamer in uk,2023-07-30T07:52:23Z,2023-07-30T07:52:23Z,0,"Almost everything that you told from google 😂, they had plans for reaching venus, not the jupitor."
460,Sleeping Factor,2023-07-30T07:21:43Z,2023-07-30T07:21:43Z,0,"Circumventing maneuver works but we (ISRO) need powerful rockets to lift heavy payload directly in the orbit, we have to take heavy payload to increase our span of Instrumentation to be carry there"
461,sanch Sanchayan,2023-07-30T06:26:50Z,2023-07-30T06:26:50Z,0,"I know US actively stalled India&#39;s GSLV program by 10 years. If not for the interference of US, India could have progressed much more by now. Having said that, we admire NASA for its ambitious missions. The goal here is not to complete as mission objectives are different."
462,Sukumar Kumar,2023-07-30T06:01:29Z,2023-07-30T06:01:29Z,0,"Not only ISROs budget,,is a lesson to NASA , American companies outsourced their jobs to Indians bec ,of cost effectiveness"
463,Dhaval Shah,2023-07-30T05:56:36Z,2023-07-30T05:56:36Z,0,ISRO is pronounced as &quot;IS-ROW&quot;
464,Feku Feku,2023-07-30T05:56:00Z,2023-07-30T05:56:45Z,0,"Nasa&#39;s contribution to the world is tremendous, so as is with ISRO. Long live both organizations and best of luck for their future missions."
465,S,2023-07-30T05:47:52Z,2023-07-30T05:47:52Z,1,"It&#39;s not just Space exploration, the USA has the habit of spending tons of extra money in almost every field compared to other countries.<br>    It&#39;s like how the rich spend more money on casual meals than luxury meals eaten by upper-middle-class people."
466,Xinnie the Pooh,2023-07-30T05:25:36Z,2023-07-30T05:25:36Z,0,Started from the bottom now we&#39;re here.😎
467,sabbir sourov,2023-07-29T21:39:34Z,2023-07-29T21:39:34Z,0,"There is no comparison. A NASA engineer earns like 140-150k a year whereas an Indian engineer may earn 20k USD a year. A NASA engineer has a high pay health insurance. I doubt the Indian engineer has any health insurance. Beside, office, communication and other stuffs should be quite expensive in USA compare to INDIa. ALl these adds up to more expense."
468,Prasun Pranjal,2023-07-29T21:18:08Z,2023-07-29T21:18:08Z,0,"Also Satyendra Nath Bose, arguably the first physicist to demonstrate rf communication and the Einstein Bose statistics and yes that&#39;s why the standard model has Bosons. It&#39;s named after Bose."
469,Gopal mondal,2023-07-29T19:52:42Z,2023-07-29T19:52:42Z,0,"ISRO nasa have done many projects together. Its all abut upgrading new-generation tech.And ISRO&#39;s hard work.what abut ufo news,we are eagerly waiting comunicates. May be YouTube podcast with them."
470,Ankur,2023-07-29T18:26:23Z,2023-07-29T18:26:23Z,0,Even though am Indian I find this title offensive.. NASA is a pioneer in Space exploration and being from 1st world country it has more money to invest. ISRO on the otherhand is tight on budget but yet resourceful to do things with limited resources. Both are doing gr8 in their on capacity and there is nothing like humiliation as if its a cold war.
471,Piyush,2023-07-29T16:47:02Z,2023-07-29T16:47:02Z,1,"I wish , china , russia , us and India collaborate together to make wonderful mission for humanity"
472,Deepika & Aditya,2023-07-29T15:24:23Z,2023-07-29T15:24:23Z,0,Indian scientists are paid peanuts
473,Bharath Kumar,2023-07-29T10:22:21Z,2023-07-29T10:22:21Z,0,It&#39;s about talent dont compare with cost
474,krushnach Chandra,2023-07-29T09:50:24Z,2023-07-29T09:50:24Z,0,are bhai lun de topa kya kehna chaty ho?
475,AntiMessiah,2023-07-29T06:03:34Z,2023-07-29T06:03:34Z,0,"Not only is labour cheap in <a href=""http://www.youtube.com/results?search_query=%23india"">#India</a>, but the scientists involved in the moon landing in 2023 haven&#39;t been paid by their government since 2021 😂🇮🇳"
476,Rajnish Maharaj,2023-07-29T04:24:09Z,2023-07-29T04:24:09Z,0,"How many of you guys think he sound like ,&quot; Maa, mujhe sb dikhai de rha h maa&quot; in the start of this video."
477,Joshua Cherian,2023-07-29T03:01:14Z,2023-07-29T03:01:14Z,0,NASA is leagues ahead of ISRO or even ESA.. Space is a frontier which no nation on its own can conquer..
478,Shylesh Acharya,2023-07-28T14:59:39Z,2023-07-28T14:59:39Z,0,"Indian Scientists ki salary toh Double Kardo ,,,,NASA ke scientists bahit acchi zindagi jeete hai"
479,Vinayak Waikar,2023-07-28T14:05:35Z,2023-07-28T14:05:35Z,0,It&#39;s  eesro.. not I S R O
480,Gaurvendra Pratap Singh,2023-07-28T06:11:13Z,2023-07-28T06:11:13Z,0,अइसरो 😂😂😂
481,Venkateshwaran PS,2023-07-27T16:41:13Z,2023-07-27T16:41:13Z,0,Y e s😊
482,manga,2023-07-27T14:14:15Z,2023-07-27T14:14:15Z,0,There are two interesting words in the lexicon of our indian languages: &quot;Jigyasu&quot; and &quot;jighansa&quot;. I really feel proud that my countrymen as a people conform to the first one and not the second.
483,R D,2023-07-27T13:51:11Z,2023-07-27T13:51:33Z,1,"Surely once chandrayan mission is successful, India can boast. Let&#39;s keep fingers crossed till then 😅"
484,Neel With Nature🌹,2023-07-27T12:56:23Z,2023-07-27T12:56:23Z,0,We indians are proud of ISRO !! Jai Hind !!🔥🇮🇳🔥🇮🇳🙏👍
485,Kruturia Music,2023-07-27T10:40:14Z,2023-07-27T10:40:14Z,0,"ISRO is not humiliating NASA, NASA is in whole different level, we Indians have a huge respect for NASA (not all) <br>We admire NASA and for what they are doing for the betterment of USA❤"
486,Kruturia Music,2023-07-27T10:36:51Z,2023-07-27T10:36:51Z,1,Everyone is a gangsta till they find 36% scientists in NASA are Indian.
487,Kruturia Music,2023-07-27T10:32:08Z,2023-07-27T10:32:08Z,0,"Fun facts : even NASA hire Indian citizens, and it is thankful for Indian Scientists ❤"
488,Vivek Achar,2023-07-27T07:42:51Z,2023-07-27T07:42:51Z,0,We are still 4-5 decades behind the NASA. Hope we reach NASA level soon. <br><br>Proud of NASA which I believe inspires otter space organizations like proud ISRO..
489,Gowthami Boppana,2023-07-27T07:37:19Z,2023-07-27T07:37:19Z,0,"I really appreciated the video. But I would like to add one content. It was true that an Indian satellite was sent in orbit in 1980, but, in 1975, the Indian satellite Aryabhatta became the first Indian sattelite ."
490,Abhi,2023-07-26T04:30:26Z,2023-07-26T04:30:26Z,0,One Correction: Indian mission costed $74M ( near to 4B Rupees)
491,Sumit Chauhan,2023-07-26T04:24:29Z,2023-07-26T04:24:29Z,0,Keep saying that isro is cost efficient and maybe that will make you feel you are rich😂😂😂
492,Raj Sharma,2023-07-25T12:50:02Z,2023-07-25T12:50:02Z,0,Don&#39;t use word humiliate because every country has own system
